Center image ,Left image,Right image,Steering,trottle,Break,Speed
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_38_530.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_38_530.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_38_530.jpg,0,0.1310232,0,13.22666
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_38_598.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_38_598.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_38_598.jpg,0,0,0,13.47857
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_38_667.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_38_667.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_38_667.jpg,0,0,0,13.34578
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_38_740.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_38_740.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_38_740.jpg,0,0.1418109,0,12.98547
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_38_812.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_38_812.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_38_812.jpg,0,0.3920462,0,13.16559
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_38_879.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_38_879.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_38_879.jpg,0,0.5643313,0,13.71669
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_38_953.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_38_953.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_38_953.jpg,0,0.8176692,0,14.15549
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_39_021.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_39_021.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_39_021.jpg,0,0.9889617,0,14.7155
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_39_093.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_39_093.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_39_093.jpg,0,1,0,15.57772
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_39_160.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_39_160.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_39_160.jpg,0,1,0,16.27103
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_39_229.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_39_229.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_39_229.jpg,0.05,1,0,17.10416
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_39_298.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_39_298.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_39_298.jpg,0.2,1,0,17.68076
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_39_370.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_39_370.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_39_370.jpg,0.1672987,1,0,18.48834
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_39_439.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_39_439.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_39_439.jpg,0,1,0,19.10872
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_39_508.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_39_508.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_39_508.jpg,0,1,0,19.9171
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_39_579.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_39_579.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_39_579.jpg,0,1,0,20.53381
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_39_649.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_39_649.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_39_649.jpg,0,1,0,21.3358
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_39_719.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_39_719.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_39_719.jpg,0,1,0,21.92952
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_39_791.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_39_791.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_39_791.jpg,0,1,0,22.72198
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_39_871.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_39_871.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_39_871.jpg,0,1,0,23.5072
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_39_942.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_39_942.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_39_942.jpg,0,1,0,24.09174
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_40_010.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_40_010.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_40_010.jpg,0.1,1,0,24.86223
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_40_081.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_40_081.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_40_081.jpg,0.25,1,0,25.40972
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_40_150.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_40_150.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_40_150.jpg,0.2105003,1,0,26.11834
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_40_218.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_40_218.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_40_218.jpg,0.04166208,1,0,26.68698
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_40_289.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_40_289.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_40_289.jpg,0,1,0,27.43394
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_40_356.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_40_356.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_40_356.jpg,0,1,0,27.99347
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_40_425.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_40_425.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_40_425.jpg,0,1,0,28.7352
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_40_496.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_40_496.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_40_496.jpg,0,1,0,29.28783
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_40_567.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_40_567.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_40_567.jpg,0,1,0,30.01954
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_40_637.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_40_637.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_40_637.jpg,0.1,1,0,30.18735
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_40_704.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_40_704.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_40_704.jpg,0.3,1,0,30.1695
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_40_773.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_40_773.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_40_773.jpg,0.45,1,0,30.15169
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_40_845.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_40_845.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_40_845.jpg,0.2993887,1,0,30.18732
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_40_912.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_40_912.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_40_912.jpg,0.09761126,1,0,30.19188
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_40_979.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_40_979.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_40_979.jpg,0,1,0,30.187
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_41_056.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_41_056.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_41_056.jpg,0,1,0,30.18971
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_41_134.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_41_134.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_41_134.jpg,0,1,0,30.19024
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_41_210.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_41_210.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_41_210.jpg,0,1,0,30.19031
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_41_276.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_41_276.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_41_276.jpg,0,1,0,30.19036
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_41_345.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_41_345.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_41_345.jpg,0,1,0,30.19032
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_41_415.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_41_415.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_41_415.jpg,-0.15,1,0,30.18405
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_41_493.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_41_493.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_41_493.jpg,-0.1725549,1,0,30.18538
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_41_571.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_41_571.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_41_571.jpg,0,1,0,30.18885
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_41_647.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_41_647.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_41_647.jpg,0,1,0,30.18999
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_41_715.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_41_715.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_41_715.jpg,0,1,0,30.19022
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_41_791.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_41_791.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_41_791.jpg,0,1,0,30.19028
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_41_867.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_41_867.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_41_867.jpg,-0.05,1,0,30.18985
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_41_942.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_41_942.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_41_942.jpg,-0.2,1,0,30.18031
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_42_020.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_42_020.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_42_020.jpg,-0.1937464,1,0,30.18633
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_42_098.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_42_098.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_42_098.jpg,0,1,0,30.18913
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_42_173.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_42_173.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_42_173.jpg,0,1,0,30.19001
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_42_248.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_42_248.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_42_248.jpg,0,1,0,30.19023
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_42_322.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_42_322.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_42_322.jpg,0,1,0,30.19028
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_42_395.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_42_395.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_42_395.jpg,0,1,0,30.1903
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_42_470.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_42_470.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_42_470.jpg,0,1,0,30.19034
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_42_545.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_42_545.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_42_545.jpg,0,1,0,30.19029
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_42_617.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_42_617.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_42_617.jpg,0,1,0,30.19031
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_42_692.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_42_692.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_42_692.jpg,0,1,0,30.19028
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_42_763.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_42_763.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_42_763.jpg,0,1,0,30.19032
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_42_833.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_42_833.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_42_833.jpg,0,1,0,30.19029
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_42_908.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_42_908.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_42_908.jpg,0,0.9113978,0,30.18106
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_42_979.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_42_979.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_42_979.jpg,0,0.7293647,0,30.13352
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_43_049.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_43_049.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_43_049.jpg,0,0.4866153,0,30.07133
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_43_120.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_43_120.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_43_120.jpg,0,0.3052559,0,30.02687
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_43_189.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_43_189.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_43_189.jpg,0,0.06788945,0,29.9433
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_43_258.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_43_258.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_43_258.jpg,0,0,0,29.77436
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_43_327.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_43_327.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_43_327.jpg,0,0,0,29.53473
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_43_395.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_43_395.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_43_395.jpg,0,0,0,29.35642
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_43_462.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_43_462.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_43_462.jpg,0,0,0,29.1792
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_43_531.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_43_531.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_43_531.jpg,0,0,0,28.94456
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_43_607.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_43_607.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_43_607.jpg,0,0,0,28.71181
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_43_678.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_43_678.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_43_678.jpg,0,0,0,28.53848
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_43_747.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_43_747.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_43_747.jpg,0,0,0,28.309
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_43_814.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_43_814.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_43_814.jpg,0,0,0,28.13812
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_43_888.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_43_888.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_43_888.jpg,0,0,0,27.91186
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_43_961.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_43_961.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_43_961.jpg,0,0,0,27.74335
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_44_033.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_44_033.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_44_033.jpg,0,0,0,27.52027
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_44_105.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_44_105.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_44_105.jpg,0,0,0,27.29899
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_44_178.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_44_178.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_44_178.jpg,0,0,0,27.13419
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_44_251.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_44_251.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_44_251.jpg,0,0,0,26.91601
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_44_323.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_44_323.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_44_323.jpg,0,0,0,26.75352
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_44_397.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_44_397.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_44_397.jpg,0,0,0,26.5384
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_44_469.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_44_469.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_44_469.jpg,0,0,0,26.32501
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_44_540.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_44_540.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_44_540.jpg,0,0,0,26.16611
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_44_612.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_44_612.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_44_612.jpg,0,0,0,25.95571
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_44_683.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_44_683.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_44_683.jpg,-0.15,0,0,25.79032
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_44_754.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_44_754.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_44_754.jpg,-0.3448218,0,0,25.51809
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_44_824.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_44_824.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_44_824.jpg,-0.1110181,0,0,25.30158
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_44_894.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_44_894.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_44_894.jpg,0,0,0,25.14407
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_44_963.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_44_963.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_44_963.jpg,0,0,0,24.98997
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_45_031.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_45_031.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_45_031.jpg,0,0,0,24.78811
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_45_099.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_45_099.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_45_099.jpg,0,0,0,24.63829
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_45_170.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_45_170.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_45_170.jpg,0,0,0,24.44013
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_45_239.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_45_239.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_45_239.jpg,0,0,0,24.29262
C:\Users\Manjunath\Desktop\data\IMG\center_2018_04_15_09_09_45_313.jpg,C:\Users\Manjunath\Desktop\data\IMG\left_2018_04_15_09_09_45_313.jpg,C:\Users\Manjunath\Desktop\data\IMG\right_2018_04_15_09_09_45_313.jpg,-0.05,0,0,24.09682
